id_linea,nombre_linea,modo,id_ramal,nombre_ramal,ramal,provincia,municipio,id_linea_agg,nombre_linea_agg
221,LINEA 501B,COL,221,501R1,1VILLA ROSA (B LUCHETTI) - VILLA ASTOLFI,BUENOS AIRES,PILAR,,
221,LINEA 501B,COL,221,501R2,2ESTACION PILAR (FFCC SAN MARTIN) - SAN ALEJO x B NUEVO,BUENOS AIRES,PILAR,,
221,LINEA 501B,COL,221,501R3,3VILLA ROSA (BLUCHETTI) - VILLA ASTOLFI x B 9 DE JULIO,BUENOS AIRES,PILAR,,
221,LINEA 501B,COL,221,501R4,4ESTACION PILAR (FFCC SAN MARTIN)-ESTACION VILLA ROSA (FFCC BELGRANO NORTE)SNOCTURNO,BUENOS AIRES,PILAR,,
222,LINEA 343,COL,222,343A,TRONCAL CIUDADELA - PUERTO DE FRUTOS DE TIGRE,BUENOS AIRES,PROV,,
222,LINEA 343,COL,222,343B,FRACCIONADO CIUDADELA - CARUPA,BUENOS AIRES,PROV,,
223,LINEA 59,COL,223,059A,A (por ESTACION LA LUCILA)EST BS AS(LINEA BELGRANO SUR - CABA) - INT CORONEL AMARO AVALOS y DOMINGO DEACASSUSO (PIDO DE VICENTE LOPEZ - PCIA DE BS AS),JN,JN,,
223,LINEA 59,COL,223,059B,B (por BARRIO GOLF)EST BS AS(LINEA BELGRANO SUR - CABA) - INT CORONEL AMARO AVALOS y DOMINGO DE ACASSUSO (PDO DE VICENTE LOPEZ - PCIA DE BS AS),JN,JN,,
223,LINEA 59,COL,223,059C,C EST BS AS(LINEA BEL SUR-CABA)ESTAC DE TRANSF DE TRANSP PUBLICO DE PASAJEROS DE CORTA Y MEDIA DIST DE VICENTE LOPEZ (VICENTE LOPEZ - PCIA DE BS AS),JN,JN,,
223,LINEA 59,COL,223,059D,D (por AUT PTE ILLIA)-s/ la traza del Rec B EST BS AS(LINEA BEL SUR - CABA)-INT CNEL AMARO AVALOS y D DE ACASSUSO (VICENTE LOPEZ-PCIA DE BS AS)EXPRESO,JN,JN,,
224,LINEA 178,COL,224,178A,RAMAL 1,JN,JN,,
224,LINEA 178,COL,224,178B,RAMAL 2,JN,JN,,
224,LINEA 178,COL,224,178C,RAMAL 3,JN,JN,,
224,LINEA 178,COL,224,178D,RAMAL 4,JN,JN,,
224,LINEA 178,COL,224,178E,RAMAL 5,JN,JN,,
225,LINEA 505 D,COL,225,505D,LINEA 505,BUENOS AIRES,FLORENCIO VARELA,,
226,LINEA 289,COL,226,289A,CIUDADELA - EST SAN MARTIN,BUENOS AIRES,PROV,,
226,LINEA 289,COL,226,289B,RAMOS MEJIA - EST SAN MARTIN,BUENOS AIRES,PROV,,
226,LINEA 289,COL,226,289C,TRONCAL CIUDADELA - RAMOS MEJIA,BUENOS AIRES,PROV,,
227,LINEA 182,COL,227,182A,RAMAL 1,JN,JN,,
227,LINEA 182,COL,227,182B,RAMAL 2,JN,JN,,
227,LINEA 182,COL,227,182C,RAMAL 3,JN,JN,,
227,LINEA 182,COL,227,182D,182D-JRODO Y LACARRA(CAP)-ESTPALOMAR(X VBASSO),JN,JN,,
228,LINEA 304,COL,228,304A,CIUDADELA - CARUPA,BUENOS AIRES,PROV,,
229,LINEA 166,COL,229,166A,ESTACION 3 DE FEBRERO(FFCC MITRE-CABA)-ESTACION MORON(FFCC SARMIENTO(MORON),JN,JN,,
229,LINEA 166,COL,229,166B,ESTACION 3 DE FEBRERO(FFCC MITRE-CABA)-LIBERTAD(MERLO),JN,JN,,
229,LINEA 166,COL,229,166C,CIUDAD UNIVERSITARIA(CABA)-ESTACION MORON(FFCC SARMIENTO(MORON),JN,JN,,
230,LINEA 239B,COL,230,239BB,RAMAL B,BUENOS AIRES,PROV,,
230,LINEA 239B,COL,230,239BP,RAMAL P,BUENOS AIRES,PROV,,
230,LINEA 239B,COL,230,239BPR,RAMAL P ROJO,BUENOS AIRES,PROV,,
231,LINEA 670,COL,231,670A,CARTEL BLANCO,BUENOS AIRES,GENERAL SAN MARTIN,,
231,LINEA 670,COL,231,670B,CARTEL VERDE,BUENOS AIRES,GENERAL SAN MARTIN,,
231,LINEA 670,COL,231,670C,CARTEL ROJO,BUENOS AIRES,GENERAL SAN MARTIN,,
231,LINEA 670,COL,231,670D,CARTEL AZUL,BUENOS AIRES,GENERAL SAN MARTIN,,
231,LINEA 670,COL,231,670E,CARTEL AMARILLO,BUENOS AIRES,GENERAL SAN MARTIN,,
231,LINEA 670,COL,231,670F,NARANJA 3,BUENOS AIRES,GENERAL SAN MARTIN,,
231,LINEA 670,COL,231,670G,NARANJA 1-2,BUENOS AIRES,GENERAL SAN MARTIN,,
232,LINEA 263A,COL,232,263RNeg,RAMAL NEGRO,BUENOS AIRES,PROV,,
232,LINEA 263A,COL,232,263RRoj,RAMAL ROJO,BUENOS AIRES,PROV,,
232,LINEA 263A,COL,232,263RVer,RAMAL VERDE,BUENOS AIRES,PROV,,
233,LINEA 504B,COL,233,504BA,ESTACION ESCOBAR,BUENOS AIRES,ESCOBAR,,
234,LINEA 507B,COL,234,507BA,ESTACION ESCOBAR,BUENOS AIRES,ESCOBAR,,
235,LINEA 266,COL,235,266R1,RAMAL 1,BUENOS AIRES,PROV,,
235,LINEA 266,COL,235,266R2,RAMAL 2,BUENOS AIRES,PROV,,
235,LINEA 266,COL,235,266R4,RAMAL 4,BUENOS AIRES,PROV,,
235,LINEA 266,COL,235,266R6,RAMAL 6,BUENOS AIRES,PROV,,
235,LINEA 266,COL,235,266RS,RAMAL S SAN FRANCISCO SOLANO,BUENOS AIRES,PROV,,
236,LINEA 299,COL,236,299A,RAMAL A,BUENOS AIRES,PROV,,
236,LINEA 299,COL,236,299C,RAMAL C,BUENOS AIRES,PROV,,
236,LINEA 299,COL,236,299M,RAMAL M,BUENOS AIRES,PROV,,
236,LINEA 299,COL,236,299S,RAMAL S,BUENOS AIRES,PROV,,
237,LINEA 327,COL,237,327R1,RAMAL 2ESTACION PADUA - VILLA ESCOBAR,BUENOS AIRES,PROV,,
237,LINEA 327,COL,237,327R5,RAMAL 5  ESTACION PASO DEL REY - B ARCO IRIS,BUENOS AIRES,PROV,,
237,LINEA 327,COL,237,327R8,RAMAL 8 ESTACION PADUA - PASO DEL REY,BUENOS AIRES,PROV,,
237,LINEA 327,COL,237,327TRONC,TRONCAL 1 ESTACION PADUA - BARRIO GUEMES,BUENOS AIRES,PROV,,
238,LINEA 263B,COL,238,263BA,ESTACION BURZACO - VILLA ALCIRA X 837,BUENOS AIRES,PROV,,
238,LINEA 263B,COL,238,263BB,ESTACION BURZACO - VILLA ALCIRA X 835,BUENOS AIRES,PROV,,
238,LINEA 263B,COL,238,263BC,ESTACION BURZACO - VILLA ALCIRA X 844,BUENOS AIRES,PROV,,
239,LINEA 370,COL,239,370A,EST GLEW- BO LAS LOMAS,BUENOS AIRES,PROV,,
240,LINEA 336,COL,240,336A,PASO DEL REY - MORON,BUENOS AIRES,PROV,,
241,LINEA 385,COL,241,385A,ESTACION GLEW - NUMANCIA X1,BUENOS AIRES,PROV,,
241,LINEA 385,COL,241,385B,ESTACION GLEW - NUMANCIA X2,BUENOS AIRES,PROV,,
241,LINEA 385,COL,241,385C,ESTACION GLEW - X 33,BUENOS AIRES,PROV,,
241,LINEA 385,COL,241,385D,ESTACION GLEW - X 106,BUENOS AIRES,PROV,,
241,LINEA 385,COL,241,385E,ESTACION GLEW - BARRIO SAN MARTIN,BUENOS AIRES,PROV,,
242,LINEA 392,COL,242,392A,EST BELGRANO - MORON,BUENOS AIRES,PROV,,
243,LINEA 47,COL,243,047A,ESTACION FEDERICO LACROZE- AUTODROMO (POR NOGOYA),JN,JN,,
243,LINEA 47,COL,243,047B,ESTACION FEDERICO LACROZE- AUTODROMO(POR CAMARONE,JN,JN,,
244,LINEA 388,COL,244,388B,EST ALEJANDRO KORN - BRANDSEN,BUENOS AIRES,PROV,,
244,LINEA 388,COL,244,388J,EST ALEJANDRO KORN - JEPPENER,BUENOS AIRES,PROV,,
245,LINEA 403,COL,245,403A,ESTACION LOMAS DE ZAMORA - ESTACION FLORENCIO VARELA,BUENOS AIRES,PROV,,
246,LINEA 435,COL,246,435A,SAN VICENTE - LANUS,BUENOS AIRES,PROV,,
247,LINEA 88,COL,247,088A,A (por AVENIDA RIVADAVIA,JN,JN,,
247,LINEA 88,COL,247,088B,B (por AVENIDA JUAN BAUTISTA ALBERDI,JN,JN,,
247,LINEA 88,COL,247,088C,C (por AVENIDA RIVADAVIA y RUTA NACIONAL N 205) PLAZA DE MISERERE (CABA) - ESTACION CANUELAS (FFCC ROCA - BSAS),JN,JN,,
247,LINEA 88,COL,247,088D,D (por AV JUAN BAUTISTA ALBERDI y RUTA NACIONAL N 205) PLAZA DE MISERERE (CABA) - EST CANUELAS (FFCC ROCA - BS AS),JN,JN,,
247,LINEA 88,COL,247,088E,E (por AVENIDA RIVADAVIA) PLAZA DE MISERERE (CIUDAD AUTONOMA DE BUENOS AIRES) - KILOMETRO 56 - RUTA NACIONAL N 3 (PARTIDO DE CANUELAS - BSAS),JN,JN,,
247,LINEA 88,COL,247,088F,F (por AV JUAN B ALBERDI) PLAZA DE MISERERE (CABA) - KM56 - RUTA NACIONAL N 3 (PARTIDO DE CANUELAS - BSAS),JN,JN,,
247,LINEA 88,COL,247,088G,G (AV RIVADAVIA)PLAZA DE MISERERE(CABA)-KM48-AV BRIGADIER GRAL DON JUAN MANUEL DE ROSAS - RN3(LA MATANZA-BSAS),JN,JN,,
247,LINEA 88,COL,247,088H,H(AV JUAN BALBERDI)PLAZA DE MISERERE (CABA)-KM48-AVBRIGADIER GRAL DON JUAN MANUEL  DE ROSAS-RN3(LA MATANZA-BSAS),JN,JN,,
247,LINEA 88,COL,247,088I,I-(AVRIVADAVIA)PLAZA DE MISERERE(CABA)-BRAYO DE SOL (KM35-AV BRIGADIER GRAL JUAN MANUEL DE ROSAS-RN3-LA MATANZA-BSAS,JN,JN,,
247,LINEA 88,COL,247,088J,J(AVJUAN BALBERDI)PLAZA DE MISERERE(CABA)-BRAYO DE SOL (KM35-AVBRIGADIER GRAL JMROSAS-RN3-MATANZA-BSAS),JN,JN,,
247,LINEA 88,COL,247,088K,K(RIVADAVIA)PLAZA DE MISERERE(CABA)-BJORGE NEWBERY (KM26-AVBRIGADIER GRAL JMROSAS-RN3-MATANZA-BSAS),JN,JN,,
247,LINEA 88,COL,247,088L,L(AVJUAN BALBERDI)PLAZA DE MISERERE(CABA)-BJORGE NEWBERY(KM26-AVBRIGADIER GRAL JMROSAS-RN3-MATANZA-BSAS),JN,JN,,
247,LINEA 88,COL,247,088M,M EXPRESO(AU25 DE MAYO y MONSENOR RBUFANO-RPN 4-CCINTURA-PLAZA DE MISERERE (CABA)-KM29-AVBRIGADIERGRALJMROSAS-RN3-MATANZA-BSAS,JN,JN,,
247,LINEA 88,COL,247,088N,N EXPRESO-AU25 DE MAYO Y AVGRAL ROJO-RP21)-PZA MISERERE(CABA)KM48-AVBRIGADIER GRAL JM ROSAS-RN3-MATANZA-BSAS,JN,JN,,
248,LINEA 228F,COL,248,228FA,PUENTE SAAVEDRA - DEL VISO - ESTACION TORO,BUENOS AIRES,PROV,,
249,LINEA 291,COL,249,291A,ESCOBAR - DIQUE LUJAN,BUENOS AIRES,PROV,,
249,LINEA 291,COL,249,291B,ESCOBAR - PILAR,BUENOS AIRES,PROV,,
249,LINEA 291,COL,249,291C,CEMENTERIO ESCOBAR- B LAS ORQUIDEAS X AMANCAY,BUENOS AIRES,PROV,,
249,LINEA 291,COL,249,291D,ESCOBAR - PILAR X COLECTORA OESTE DE PANAMERICANA,BUENOS AIRES,PROV,,
250,LINEA 548,COL,250,548A,RAMAL 1,BUENOS AIRES,LOMAS DE ZAMORA,,
251,LINEA 550 BSAS,COL,251,550B,ESTACION LOMAS DE ZAMORA-PTELA NORIA,BUENOS AIRES,LOMAS DE ZAMORA,,
251,LINEA 550 BSAS,COL,251,550H,ESTACION LOMAS DE ZAMORA-PTELA NORIA,BUENOS AIRES,LOMAS DE ZAMORA,,
251,LINEA 550 BSAS,COL,251,550J,ANTARTIDA ARG(RUTA205)-PTELA NORIA,BUENOS AIRES,LOMAS DE ZAMORA,,
252,LINEA 502,COL,252,502A,RAMAL_1,BUENOS AIRES,CANUELAS,,
253,LINEA 551 BSAS,COL,253,551N,RAMAL N (Santa Catalina-Puente de La Noria),BUENOS AIRES,LOMAS DE ZAMORA,,
253,LINEA 551 BSAS,COL,253,551P,PRINCIPAL (Puente de La Noria-EstaciOn Lomas de Zamora),BUENOS AIRES,LOMAS DE ZAMORA,,
254,LINEA 520A,COL,254,520AA,ESTACION TORO-PTE DERQUI-ESTACION DE TREN PILAR,BUENOS AIRES,PILAR,,
254,LINEA 520A,COL,254,520AB,ESTACION TORO (ESCUELA 15)-CC ALTOS DEL PILAR-por DEL VISO,BUENOS AIRES,PILAR,,
254,LINEA 520A,COL,254,520AC,ESTACION DERQUI-VILLA ROSA-ZELAYA,BUENOS AIRES,PILAR,,
254,LINEA 520A,COL,254,520AE,ESTACION TORO-ESTDE TREN PILAR (por BARRIO TOBA),BUENOS AIRES,PILAR,,
254,LINEA 520A,COL,254,520AI,ZELAYA-ESTACION DE TREN PILAR,BUENOS AIRES,PILAR,,
254,LINEA 520A,COL,254,520AJ,EST ZELAYA - CC LOS LAGARTOS - ESTACION DEL VISO EXTENCION LOGOMARSINO,BUENOS AIRES,PILAR,,
255,LINEA 552 BSAS,COL,255,552A,ESTACION BANFIELD-RUTA N4(LOMAS DE ZAMORA),BUENOS AIRES,LOMAS DE ZAMORA,,
255,LINEA 552 BSAS,COL,255,552B,ESTACION BANFIELD-QUIROGA(LOMAS DE ZAMORA),BUENOS AIRES,LOMAS DE ZAMORA,,
256,LINEA 273,COL,256,273A,RAMAL A 77 Y 134 - AV 32 Y CALLE 120,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273B11,RAMAL B 11 77 Y 134 - EST CITY BELL POR CALLE 11,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273BC,RAMAL BC 77 Y 134 - EST CITY BELL POR CANTILO,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273BEL,SEMIRAPIDO POR BELGRANO,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273BG,RAMAL BG 77 Y 134 - LABORATORIO LEDERLE,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273C,RAMAL C 77 Y 134 - GORINA POR CNOGRAL BELGRANO,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273CENT,SEMIRAPIDO POR CENTENARIO,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273D,RAMAL D 77 Y 134 - ARTURO SEGUI POR CNO CENTENAR,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273F,RAMAL F DESDE 134 Y 77 - GORINA POR CNO PARQUE C,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273G,RAMAL G 77 Y 134 - ARTURO SEGUI POR CAMINO GRAL,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273H,RAMAL H 77 Y 134 - ARCO VILLA ELISA POR CAMINO GRL BELGRANO,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273I,RAMAL I 77 Y 134 - BARRIO LAS BANDERITAS,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273R4,RAMAL 4 BELGRANO,BUENOS AIRES,PROV,,
256,LINEA 273,COL,256,273R6,RAMAL 6 CENTENARIO,BUENOS AIRES,PROV,,
257,LINEA 061,COL,257,061A,PREDIO DE REGULACION AREA PLAZA CONSTITUCION (CABA) - PREDIO DE REGULACION AREA PLAZA CONSTITUCION (CABA),JN,JN,,
258,LINEA 553 BSAS,COL,258,553E,ESTACION LOMAS DE ZAMORA-PTELA NORIA,BUENOS AIRES,LOMAS DE ZAMORA,,
258,LINEA 553 BSAS,COL,258,553O,ESTACION LOMAS DE ZAMORA-OLIMPO RUTA N4(LOMAS DE ZAMORA),BUENOS AIRES,LOMAS DE ZAMORA,,
259,LINEA 62,COL,259,062A,PLAZA CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES) - PLAZA CONSTITUCION (CIUDAD AUTONOMA DE BUENOS AIRES),JN,JN,,
260,LINEA 203,COL,260,203A,PUENTE SAAVEDRA - MORENO POR CANAL SAN FERNANDO,BUENOS AIRES,PROV,,
260,LINEA 203,COL,260,203B,PUENTE SAAVEDRA - MORENO POR VIRREYES,BUENOS AIRES,PROV,,
260,LINEA 203,COL,260,203C,PUENTE SAAVEDRA - MORENO POR PANAMERICANA,BUENOS AIRES,PROV,,
260,LINEA 203,COL,260,203D,PUENTE SAAVEDRA - LUJAN POR PANAMERICANA,BUENOS AIRES,PROV,,
260,LINEA 203,COL,260,203E,PUENTE SAAVEDRA - PILAR POR FORD,BUENOS AIRES,PROV,,
260,LINEA 203,COL,260,203F,PUENTE SAAVEDRA - PILAR POR DEL VISO,BUENOS AIRES,PROV,,
260,LINEA 203,COL,260,203G,PUENTE SAAVEDRA - PILAR POR RUTA 9,BUENOS AIRES,PROV,,
260,LINEA 203,COL,260,203H,PUENTE SAAVEDRA - MAQUINISTA SAVIO,BUENOS AIRES,PROV,,
260,LINEA 203,COL,260,203I,PUENTE SAAVEDRA - PILAR POR ACCESO NORTE,BUENOS AIRES,PROV,,
261,LINEA 441,COL,261,441A,EST MORON VILLA ANGELA,BUENOS AIRES,PROV,,
261,LINEA 441,COL,261,441B,MORON - BARRIO NUEVO,BUENOS AIRES,PROV,,
261,LINEA 441,COL,261,441C,EST MORON - SAN ALBERTO,BUENOS AIRES,PROV,,
261,LINEA 441,COL,261,441D,EST CASTELAR - VILLA UDAONDO,BUENOS AIRES,PROV,,
262,LINEA 114,COL,262,114A,"Recorrido A - EstaciOn Belgrano ""C"" (FFCC Mitre) (CABA) - Terminal Puente La Noria (Pdo De Lomas de Zamora)",JN,JN,,
262,LINEA 114,COL,262,114B,"Recorrido B - EstaciOn Belgrano ""C"" (FFCC Mitre) (CABA) - Terminal Puente La Noria (Pdo De Lomas de Zamora) - (por Parque de la Ciudad)",JN,JN,,
262,LINEA 114,COL,262,114C,"Recorrido C - EstaciOn Belgrano ""C"" (FFCC Mitre) (CABA) - Av Cnel Roca y Saladillo (CABA)",JN,JN,,
263,LINEA 418,COL,263,418TRO,TRONCAL TERMINAL DE OMNIBUS LA PLATA - ESTACION BERAZATEGUI,BUENOS AIRES,PROV,,
264,LINEA 443,COL,264,443B,RAMAL B - MORON - VILLA LEON,BUENOS AIRES,PROV,,
265,LINEA 504A,COL,265,504-1,ESTMERLO-BARRIO RIVADAVIA-SARANDI Y MORENO,BUENOS AIRES,MERLO,,
265,LINEA 504A,COL,265,504-10,ESTACION MERLO-CAMINO DE LA RIVERA,BUENOS AIRES,MERLO,,
265,LINEA 504A,COL,265,504-11,ESTACION MERLO-BARRIO EL ZORZAL,BUENOS AIRES,MERLO,,
265,LINEA 504A,COL,265,504-12,BARRIO NUEVO-ESTACION MERLO,BUENOS AIRES,MERLO,,
265,LINEA 504A,COL,265,504-2,ESTACION MERLO-ROSARIO Y BELEN,BUENOS AIRES,MERLO,,
265,LINEA 504A,COL,265,504-3,ESTACION MERLO-BARRIO LA CAMPANILLA,BUENOS AIRES,MERLO,,
265,LINEA 504A,COL,265,504-4,ESTACION MERLO-BARRIO MARTIN FIERRO,BUENOS AIRES,MERLO,,
265,LINEA 504A,COL,265,504-5,ESTACION MERLO-BARRIO ARCO IRIS,BUENOS AIRES,MERLO,,
265,LINEA 504A,COL,265,504-6,BARRIO NUEVO-BARRIO ARCO IRIS-MERLO,BUENOS AIRES,MERLO,,
265,LINEA 504A,COL,265,504-7,ESTACION MERLO-ARENALES Y EL PERICON,BUENOS AIRES,MERLO,,
265,LINEA 504A,COL,265,504-8,ESTACION MERLO-DALTON Y FRAGA-ESCUELA 50,BUENOS AIRES,MERLO,,
265,LINEA 504A,COL,265,504-9,ESTACION MERLO-BARRIO SAMORE,BUENOS AIRES,MERLO,,
266,LINEA 100,COL,266,100A,ESTACION LANUS - DARSENA D,JN,JN,,
266,LINEA 100,COL,266,100B,ESTACION LANUS - DARSENA D (POR GUEMES - BELGRANO - MITRE),JN,JN,,
266,LINEA 100,COL,266,100C,LINCH Y AGUAPEY - DARSENA D,JN,JN,,
267,LINEA 338,COL,267,338A,PASCO TRONCAL,BUENOS AIRES,PROV,,
267,LINEA 338,COL,267,338B,CENTENARIO,BUENOS AIRES,PROV,,
267,LINEA 338,COL,267,338C,LLAVALLOL,BUENOS AIRES,PROV,,
267,LINEA 338,COL,267,338D,ADROGUE,BUENOS AIRES,PROV,,
267,LINEA 338,COL,267,338E,BUEN AYRE,BUENOS AIRES,PROV,,
267,LINEA 338,COL,267,338F,CAMARGO,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202A,RAMAL A,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202AST,RAMAL ASTILLEROS RIO SANTIAGO,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202B,RAMAL B,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202C,RAMAL C,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202CAB,RAMAL BERISSO - EL CARMEN,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202CAL,RAMAL BERISSO - EL CARMEN,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202D,RAMAL D,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202E,RAMAL E,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202F,RAMAL F,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202G,RAMAL G,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202H,RAMAL H,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202I,RAMAL I,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202J,RAMAL J - LA BALANDRA,BUENOS AIRES,PROV,,
268,LINEA 202,COL,268,202PRO,RAMAL PUNTA LARA POR PROPULSORA,BUENOS AIRES,PROV,,
270,LINEA 51,COL,270,051A,CONSTITUCION - CANUELAS,JN,JN,,
270,LINEA 51,COL,270,051B,LANUS - AEROP EZEIZA,JN,JN,,
270,LINEA 51,COL,270,051C,LOMAS - CANNING,JN,JN,,
270,LINEA 51,COL,270,051D,CONSTITUCION - BRANDSEN,JN,JN,,
270,LINEA 51,COL,270,051E,LOMAS - CALZADA,JN,JN,,
270,LINEA 51,COL,270,051F,051F SAN JOSE Y CONSTITUCION-RUTA NAC N 210,JN,JN,,
270,LINEA 51,COL,270,051G,051G SAN JOSE Y CONSTITUCION-ESTACION M PAZ(CANU),JN,JN,,
270,LINEA 51,COL,270,051H,051H SAN JOSE Y CONSTITUCION-ESTACION R CALZADA,JN,JN,,
271,LINEA 20,COL,271,020A,RETIRO - UNIVERSIDAD LOMAS DE ZAMORA (POR IPARAGUIRRE),JN,JN,,
271,LINEA 20,COL,271,020B,RETIRO - UNIVERSIDAD LOMAS DE ZAMORA (POR AV 9 DE JULIO),JN,JN,,
272,LINEA 74,COL,272,074A,PREDIO DE REGULACION PUERTO DE BUENOS AIRES (CIUDAD AUTONOMA DE BUENOS AIRES) - BURZACO (PARTIDO DE ALMIRANTE BROWN - PROVINCIA DE BUENOS AIRES),JN,JN,,
273,LINEA 117,COL,273,117A,ESTACION RIVADAVIA - ESTACION ING BUDGE,JN,JN,,
273,LINEA 117,COL,273,117B,IPARRAGUIRRE Y JUAN XXIII - ESTACION LINIERS,JN,JN,,
273,LINEA 117,COL,273,117C,ESTACION LINIERS - ESTACION RIVADAVIA,JN,JN,,
274,LINEA 44,COL,274,044A,PUENTE ALSINA (CIUDAD AUTONOMA DE BUENOS AIRES) - ESTACION BELGRANO C (LINEA MITRE - CIUDAD AUTONOMA DE BUENOS AIRES),JN,JN,,
275,LINEA 86,COL,275,086A,LA BOCA (CABA) - GONZALEZ CATAN (PDO DE LA MATANZA - PCIA DE BS AS) (por LINIERS y RUTA PROVINCIAL N 21),JN,JN,,
275,LINEA 86,COL,275,086B,LA BOCA (CABA) - GONZALEZ CATAN (PDO DE LA MATANZA - PCIA DE BS AS) (por LINIERS y RUTA NACIONAL N 3),JN,JN,,
275,LINEA 86,COL,275,086C,LA BOCA (CABA) - GONZALEZ CATAN (PDO DE LA MATANZA - PCIA DE BS AS) (por PERGAMINO y RUTA NACIONAL N 3),JN,JN,,
275,LINEA 86,COL,275,086D,LA BOCA (CABA) - VILLEGAS (PDO DE LA MATANZA - PCIA DE BS AS) (por PERGAMINO),JN,JN,,
275,LINEA 86,COL,275,086E,PRIMERA JUNTA (CABA)) - ESTACION GONZALEZ CATAN (LINEA BELGRANO SUR - PDO DE LA MATANZA - PCIA DE BS AS) (por PERGAMINO y RUTA NACIONAL N 3),JN,JN,,
275,LINEA 86,COL,275,086F,PRIMERA JUNTA (CABA) - ESTACION GONZALEZ CATAN (LINEA BELGRANO SUR - PDO DE LA MATANZA - PCIA DE BS AS) (por PERGAMINO y RUTA PROVINCIAL N 21),JN,JN,,
275,LINEA 86,COL,275,086G,LA BOCA (CABA) - GONZALEZ CATAN (PDO DE LA MATANZA - PCIA DE BS AS) (por AUT 25 DE MAYO (AU1) y RUTA NACIONAL N 3,JN,JN,,
275,LINEA 86,COL,275,086H,LA BOCA (CABA) - GONZALEZ CATAN (PDO DE LA MATANZA - PCIA DE BS AS) (por AUT 25 DE MAYO y RUTA PROVINCIAL N 21),JN,JN,,
276,LINEA 79,COL,276,079A,079A - CONSTITUCION - SAN VICENTE,JN,JN,,
276,LINEA 79,COL,276,079B,079B - CONSTITUCION - GUERNICA,JN,JN,,
276,LINEA 79,COL,276,079C,079C - CONSTITUCION - NUMANCIA,JN,JN,,
276,LINEA 79,COL,276,079D,079D - CONSTITUCION - CLAYPOLE,JN,JN,,
276,LINEA 79,COL,276,079E,079E - CONSTITUCION - RAYO DE SOL,JN,JN,,
276,LINEA 79,COL,276,079F,079F - CONSTITUCION - CALZADA,JN,JN,,
276,LINEA 79,COL,276,079G,079G CONSTITUCION - SAN JOSE,JN,JN,,
276,LINEA 79,COL,276,079H,CONSTITUCION - VARELA,JN,JN,,
276,LINEA 79,COL,276,079I,079I - CONSTITUCION - ALTE BROWN,JN,JN,,
276,LINEA 79,COL,276,079J,079J - CONSTITUCION - BURZACO,JN,JN,,
276,LINEA 79,COL,276,079K,079K - PavOn y S del Estero (CABA) x Est R Calzada - B San JosE,JN,JN,,
277,LINEA 177,COL,277,177A,BURZACO POMPEYA,JN,JN,,
277,LINEA 177,COL,277,177B,177B POMPEYA-2 ABRIL Y P GOYENA (X EVA PERON),JN,JN,,
278,LINEA 721,COL,278,721A,RUTA 197 Y COLOMBIA (TIGRE)-CHUBUT Y TUYUTI(TIGRE),BUENOS AIRES,TIGRE,,
278,LINEA 721,COL,278,721B,RUTA 197 Y COLOMBIA (TIGRE)-CHUBUT Y TUYUTI(TIGRE),BUENOS AIRES,TIGRE,,
278,LINEA 721,COL,278,721C,RUTA 197 Y COLOMBIA(TIGRE)-PUERTO DE FRUTOS(TIGRE),BUENOS AIRES,TIGRE,,
278,LINEA 721,COL,278,721D,CHUBUT Y TUYUTI (TIGRE) - CARUPA (TIGRE),BUENOS AIRES,TIGRE,,
279,LINEA 193,COL,279,193A,POMPEYA- KM29,JN,JN,,
279,LINEA 193,COL,279,193B,193B-ESTSAENZ(CAP)-ESTLAFERRERE(MTZA)XESTLAFERR,JN,JN,,
279,LINEA 193,COL,279,193C,193C-ESTSAENZ(CAP)-ESTINDEPENDENCIA(MTZA),JN,JN,,
280,LINEA 148,COL,280,148A,RECORRIDO A_CONSTITUCION - CEMENTERIO FCIO VARELA,JN,JN,,
